CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F991,F992,F993,F994,F995
76709,E00016615,E00016615,Output Areas and Small Areas,OASA,29,64,22,6,1
76710,E00016616,E00016616,Output Areas and Small Areas,OASA,64,43,7,3,0
76711,E00016617,E00016617,Output Areas and Small Areas,OASA,30,80,23,3,1
76712,E00016618,E00016618,Output Areas and Small Areas,OASA,57,49,10,0,0
76713,E00016619,E00016619,Output Areas and Small Areas,OASA,43,65,21,6,1
76714,E00016620,E00016620,Output Areas and Small Areas,OASA,27,57,26,5,2
76715,E00016621,E00016621,Output Areas and Small Areas,OASA,80,49,2,4,0
76716,E00016622,E00016622,Output Areas and Small Areas,OASA,53,37,15,1,1
76717,E00016623,E00016623,Output Areas and Small Areas,OASA,89,65,17,2,0
76718,E00016624,E00016624,Output Areas and Small Areas,OASA,64,56,7,2,0
76719,E00016625,E00016625,Output Areas and Small Areas,OASA,50,76,13,0,0
76720,E00016626,E00016626,Output Areas and Small Areas,OASA,41,81,10,3,0
76721,E00016628,E00016628,Output Areas and Small Areas,OASA,83,57,8,1,0
76722,E00016629,E00016629,Output Areas and Small Areas,OASA,93,55,11,0,0
76723,E00016630,E00016630,Output Areas and Small Areas,OASA,74,63,12,2,1
76724,E00016631,E00016631,Output Areas and Small Areas,OASA,65,60,13,2,0
76725,E00016632,E00016632,Output Areas and Small Areas,OASA,66,54,12,1,0
76726,E00016633,E00016633,Output Areas and Small Areas,OASA,71,34,4,0,0
76727,E00016635,E00016635,Output Areas and Small Areas,OASA,108,52,13,2,0
76728,E00016636,E00016636,Output Areas and Small Areas,OASA,106,24,1,2,0
76729,E00016637,E00016637,Output Areas and Small Areas,OASA,122,64,7,1,0
76730,E00016638,E00016638,Output Areas and Small Areas,OASA,56,25,3,0,0
76731,E00016639,E00016639,Output Areas and Small Areas,OASA,117,73,8,1,1
76732,E00016640,E00016640,Output Areas and Small Areas,OASA,70,61,9,0,2
76733,E00016641,E00016641,Output Areas and Small Areas,OASA,93,45,7,2,0
76734,E00016642,E00016642,Output Areas and Small Areas,OASA,112,62,9,0,0
76735,E00016643,E00016643,Output Areas and Small Areas,OASA,86,47,13,1,0
76736,E00016644,E00016644,Output Areas and Small Areas,OASA,134,65,8,1,0
76737,E00016645,E00016645,Output Areas and Small Areas,OASA,93,60,10,7,0
76738,E00016646,E00016646,Output Areas and Small Areas,OASA,96,65,10,1,1
76739,E00016647,E00016647,Output Areas and Small Areas,OASA,103,40,8,0,0
76740,E00016648,E00016648,Output Areas and Small Areas,OASA,88,34,13,1,0
76741,E00016649,E00016649,Output Areas and Small Areas,OASA,93,42,2,1,0
76742,E00016650,E00016650,Output Areas and Small Areas,OASA,72,35,15,0,0
76743,E00016651,E00016651,Output Areas and Small Areas,OASA,76,61,7,1,3
76744,E00016652,E00016652,Output Areas and Small Areas,OASA,99,23,4,1,2
76745,E00016653,E00016653,Output Areas and Small Areas,OASA,43,69,9,4,2
76746,E00016654,E00016654,Output Areas and Small Areas,OASA,96,35,2,0,0
76747,E00016655,E00016655,Output Areas and Small Areas,OASA,90,47,4,1,1
76748,E00016656,E00016656,Output Areas and Small Areas,OASA,79,64,10,0,1
76749,E00016657,E00016657,Output Areas and Small Areas,OASA,97,39,3,0,0
76750,E00016658,E00016658,Output Areas and Small Areas,OASA,68,36,3,0,0
76751,E00016659,E00016659,Output Areas and Small Areas,OASA,76,37,7,1,0
76752,E00016660,E00016660,Output Areas and Small Areas,OASA,96,51,11,1,0
76753,E00016661,E00016661,Output Areas and Small Areas,OASA,51,58,7,5,0
76754,E00016662,E00016662,Output Areas and Small Areas,OASA,48,59,9,0,1
76755,E00016663,E00016663,Output Areas and Small Areas,OASA,78,59,10,0,2
76756,E00016664,E00016664,Output Areas and Small Areas,OASA,58,88,12,3,0
76757,E00016666,E00016666,Output Areas and Small Areas,OASA,56,54,15,2,0
76758,E00016667,E00016667,Output Areas and Small Areas,OASA,62,66,25,4,2
76759,E00016668,E00016668,Output Areas and Small Areas,OASA,66,42,5,3,1
76760,E00016669,E00016669,Output Areas and Small Areas,OASA,73,30,10,0,0
76761,E00016670,E00016670,Output Areas and Small Areas,OASA,41,59,9,2,0
76762,E00016671,E00016671,Output Areas and Small Areas,OASA,33,30,9,3,0
76763,E00016672,E00016672,Output Areas and Small Areas,OASA,56,59,20,5,1
76764,E00016673,E00016673,Output Areas and Small Areas,OASA,48,59,12,1,1
76765,E00016674,E00016674,Output Areas and Small Areas,OASA,57,52,9,3,1
76766,E00016675,E00016675,Output Areas and Small Areas,OASA,69,41,5,1,0
76767,E00016676,E00016676,Output Areas and Small Areas,OASA,51,38,6,1,0
76768,E00016677,E00016677,Output Areas and Small Areas,OASA,69,48,13,1,0
76769,E00016678,E00016678,Output Areas and Small Areas,OASA,63,39,3,0,0
76770,E00016679,E00016679,Output Areas and Small Areas,OASA,37,42,11,1,0
76771,E00016680,E00016680,Output Areas and Small Areas,OASA,77,42,3,0,0
76772,E00016682,E00016682,Output Areas and Small Areas,OASA,97,25,7,0,0
76773,E00016683,E00016683,Output Areas and Small Areas,OASA,78,55,5,0,0
76774,E00016684,E00016684,Output Areas and Small Areas,OASA,52,49,6,0,0
76775,E00016685,E00016685,Output Areas and Small Areas,OASA,73,41,10,2,1
76776,E00016686,E00016686,Output Areas and Small Areas,OASA,87,40,5,1,0
76777,E00016687,E00016687,Output Areas and Small Areas,OASA,63,37,6,2,0
76778,E00016688,E00016688,Output Areas and Small Areas,OASA,48,42,15,2,0
76779,E00016689,E00016689,Output Areas and Small Areas,OASA,53,49,12,1,0
76780,E00016690,E00016690,Output Areas and Small Areas,OASA,90,31,5,2,0
76781,E00016691,E00016691,Output Areas and Small Areas,OASA,55,44,7,1,1
76782,E00016693,E00016693,Output Areas and Small Areas,OASA,69,47,7,2,0
76783,E00016694,E00016694,Output Areas and Small Areas,OASA,72,58,2,3,0
76784,E00016695,E00016695,Output Areas and Small Areas,OASA,60,43,5,0,0
76785,E00016696,E00016696,Output Areas and Small Areas,OASA,70,30,4,0,0
76786,E00016697,E00016697,Output Areas and Small Areas,OASA,60,51,8,2,0
76787,E00016698,E00016698,Output Areas and Small Areas,OASA,101,55,4,0,0
76788,E00016699,E00016699,Output Areas and Small Areas,OASA,83,38,5,0,0
76789,E00016701,E00016701,Output Areas and Small Areas,OASA,46,34,7,0,1
76790,E00016702,E00016702,Output Areas and Small Areas,OASA,124,55,5,1,1
76791,E00016703,E00016703,Output Areas and Small Areas,OASA,79,27,5,1,0
76792,E00016705,E00016705,Output Areas and Small Areas,OASA,87,30,3,2,2
76793,E00016706,E00016706,Output Areas and Small Areas,OASA,76,25,2,0,0
76794,E00016707,E00016707,Output Areas and Small Areas,OASA,133,39,9,2,0
76795,E00016708,E00016708,Output Areas and Small Areas,OASA,81,43,6,0,0
76796,E00016709,E00016709,Output Areas and Small Areas,OASA,81,40,13,2,1
76797,E00016710,E00016710,Output Areas and Small Areas,OASA,84,34,4,2,0
76798,E00016711,E00016711,Output Areas and Small Areas,OASA,102,40,4,0,0
76799,E00016712,E00016712,Output Areas and Small Areas,OASA,70,24,2,1,0
76800,E00016713,E00016713,Output Areas and Small Areas,OASA,172,43,8,0,0
76801,E00016714,E00016714,Output Areas and Small Areas,OASA,80,26,6,1,1
76802,E00016715,E00016715,Output Areas and Small Areas,OASA,76,42,6,1,0
76803,E00016716,E00016716,Output Areas and Small Areas,OASA,102,52,5,0,0
76804,E00016717,E00016717,Output Areas and Small Areas,OASA,75,26,1,0,0
76805,E00016718,E00016718,Output Areas and Small Areas,OASA,93,30,4,1,0
76806,E00016719,E00016719,Output Areas and Small Areas,OASA,80,30,5,2,0
76807,E00016720,E00016720,Output Areas and Small Areas,OASA,92,53,2,1,0
76808,E00016721,E00016721,Output Areas and Small Areas,OASA,80,26,2,1,0
76809,E00016722,E00016722,Output Areas and Small Areas,OASA,89,51,10,0,0
76810,E00016723,E00016723,Output Areas and Small Areas,OASA,82,39,2,0,0
76811,E00016724,E00016724,Output Areas and Small Areas,OASA,62,43,3,1,1
76812,E00016725,E00016725,Output Areas and Small Areas,OASA,89,27,3,0,0
76813,E00016726,E00016726,Output Areas and Small Areas,OASA,65,35,1,1,0
76814,E00016727,E00016727,Output Areas and Small Areas,OASA,48,45,13,4,0
76815,E00016728,E00016728,Output Areas and Small Areas,OASA,65,35,8,5,0
76816,E00016729,E00016729,Output Areas and Small Areas,OASA,28,54,17,7,1
76817,E00016730,E00016730,Output Areas and Small Areas,OASA,45,59,24,3,0
76818,E00016731,E00016731,Output Areas and Small Areas,OASA,65,59,8,2,1
76819,E00016732,E00016732,Output Areas and Small Areas,OASA,93,58,14,0,0
76820,E00016733,E00016733,Output Areas and Small Areas,OASA,43,65,16,6,0
76821,E00016734,E00016734,Output Areas and Small Areas,OASA,43,62,11,1,1
76822,E00016735,E00016735,Output Areas and Small Areas,OASA,58,73,18,2,1
76823,E00016737,E00016737,Output Areas and Small Areas,OASA,57,35,19,1,1
76824,E00016738,E00016738,Output Areas and Small Areas,OASA,80,69,16,4,3
76825,E00016739,E00016739,Output Areas and Small Areas,OASA,42,60,14,3,0
76826,E00016740,E00016740,Output Areas and Small Areas,OASA,52,76,10,2,0
76827,E00016741,E00016741,Output Areas and Small Areas,OASA,64,54,12,1,1
76828,E00016742,E00016742,Output Areas and Small Areas,OASA,72,66,11,1,0
76829,E00016743,E00016743,Output Areas and Small Areas,OASA,36,59,17,4,1
76830,E00016744,E00016744,Output Areas and Small Areas,OASA,43,59,23,5,0
76831,E00016745,E00016745,Output Areas and Small Areas,OASA,53,90,15,2,0
76832,E00016746,E00016746,Output Areas and Small Areas,OASA,62,64,20,2,0
76833,E00016747,E00016747,Output Areas and Small Areas,OASA,66,42,5,1,0
76834,E00016748,E00016748,Output Areas and Small Areas,OASA,82,40,9,1,0
76835,E00016749,E00016749,Output Areas and Small Areas,OASA,46,65,14,2,0
76836,E00016750,E00016750,Output Areas and Small Areas,OASA,46,53,17,0,0
76837,E00016751,E00016751,Output Areas and Small Areas,OASA,56,52,17,1,1
76838,E00016752,E00016752,Output Areas and Small Areas,OASA,34,64,23,7,2
76839,E00016753,E00016753,Output Areas and Small Areas,OASA,40,52,15,1,0
76840,E00016754,E00016754,Output Areas and Small Areas,OASA,53,62,15,1,0
76841,E00016755,E00016755,Output Areas and Small Areas,OASA,94,56,23,3,0
76842,E00016756,E00016756,Output Areas and Small Areas,OASA,63,49,2,1,0
76843,E00016757,E00016757,Output Areas and Small Areas,OASA,34,64,16,2,1
76844,E00016758,E00016758,Output Areas and Small Areas,OASA,80,51,8,2,0
76845,E00016759,E00016759,Output Areas and Small Areas,OASA,35,68,18,8,1
76846,E00016760,E00016760,Output Areas and Small Areas,OASA,98,37,9,0,1
76847,E00016761,E00016761,Output Areas and Small Areas,OASA,18,64,32,4,3
76848,E00016762,E00016762,Output Areas and Small Areas,OASA,50,49,15,1,1
76849,E00016763,E00016763,Output Areas and Small Areas,OASA,49,61,19,3,0
76850,E00016764,E00016764,Output Areas and Small Areas,OASA,58,34,16,1,1
76851,E00016765,E00016765,Output Areas and Small Areas,OASA,53,44,7,4,1
76852,E00016766,E00016766,Output Areas and Small Areas,OASA,77,46,11,2,3
76853,E00016767,E00016767,Output Areas and Small Areas,OASA,57,55,17,0,1
76854,E00016768,E00016768,Output Areas and Small Areas,OASA,87,46,8,2,0
76855,E00016769,E00016769,Output Areas and Small Areas,OASA,86,51,13,3,0
76856,E00016770,E00016770,Output Areas and Small Areas,OASA,52,40,3,0,0
76857,E00016771,E00016771,Output Areas and Small Areas,OASA,66,74,22,5,0
76858,E00016772,E00016772,Output Areas and Small Areas,OASA,60,64,14,2,0
76859,E00016773,E00016773,Output Areas and Small Areas,OASA,66,46,9,1,0
76860,E00016774,E00016774,Output Areas and Small Areas,OASA,38,68,20,5,1
76861,E00016775,E00016775,Output Areas and Small Areas,OASA,64,36,11,0,0
76862,E00016776,E00016776,Output Areas and Small Areas,OASA,57,77,10,4,1
76863,E00016777,E00016777,Output Areas and Small Areas,OASA,49,72,16,5,4
76864,E00016778,E00016778,Output Areas and Small Areas,OASA,77,54,9,0,0
76865,E00016779,E00016779,Output Areas and Small Areas,OASA,41,37,8,2,0
76866,E00016780,E00016780,Output Areas and Small Areas,OASA,87,61,7,0,1
76867,E00016781,E00016781,Output Areas and Small Areas,OASA,51,50,7,2,0
76868,E00016782,E00016782,Output Areas and Small Areas,OASA,95,63,13,2,1
76869,E00016783,E00016783,Output Areas and Small Areas,OASA,78,61,13,2,0
76870,E00016784,E00016784,Output Areas and Small Areas,OASA,67,40,15,1,0
76871,E00016785,E00016785,Output Areas and Small Areas,OASA,79,26,4,0,1
76872,E00016786,E00016786,Output Areas and Small Areas,OASA,40,52,4,1,1
76873,E00016787,E00016787,Output Areas and Small Areas,OASA,197,73,3,0,1
76874,E00016788,E00016788,Output Areas and Small Areas,OASA,59,49,6,2,1
76875,E00016789,E00016789,Output Areas and Small Areas,OASA,50,68,22,4,0
76876,E00016790,E00016790,Output Areas and Small Areas,OASA,67,19,5,0,0
76877,E00016791,E00016791,Output Areas and Small Areas,OASA,72,46,6,1,0
76878,E00016792,E00016792,Output Areas and Small Areas,OASA,134,32,4,0,0
76879,E00016793,E00016793,Output Areas and Small Areas,OASA,62,40,10,1,0
76880,E00016794,E00016794,Output Areas and Small Areas,OASA,68,41,3,1,0
76881,E00016795,E00016795,Output Areas and Small Areas,OASA,49,57,6,2,0
76882,E00016796,E00016796,Output Areas and Small Areas,OASA,94,52,7,4,0
76883,E00016797,E00016797,Output Areas and Small Areas,OASA,36,72,31,4,1
76884,E00016798,E00016798,Output Areas and Small Areas,OASA,87,44,18,2,1
76885,E00016799,E00016799,Output Areas and Small Areas,OASA,64,58,14,2,0
76886,E00016800,E00016800,Output Areas and Small Areas,OASA,70,34,5,1,2
76887,E00016801,E00016801,Output Areas and Small Areas,OASA,47,55,4,0,1
76888,E00016802,E00016802,Output Areas and Small Areas,OASA,73,69,18,1,0
76889,E00016803,E00016803,Output Areas and Small Areas,OASA,50,40,7,3,1
76890,E00016804,E00016804,Output Areas and Small Areas,OASA,148,60,6,2,0
76891,E00016805,E00016805,Output Areas and Small Areas,OASA,64,55,16,2,1
76892,E00016806,E00016806,Output Areas and Small Areas,OASA,46,45,10,2,0
76893,E00016807,E00016807,Output Areas and Small Areas,OASA,121,59,11,2,1
76894,E00016808,E00016808,Output Areas and Small Areas,OASA,55,41,7,3,0
76895,E00016809,E00016809,Output Areas and Small Areas,OASA,79,64,12,2,0
76896,E00016810,E00016810,Output Areas and Small Areas,OASA,77,50,14,3,0
76897,E00016811,E00016811,Output Areas and Small Areas,OASA,74,45,11,4,0
76898,E00016812,E00016812,Output Areas and Small Areas,OASA,48,55,10,4,0
76899,E00016813,E00016813,Output Areas and Small Areas,OASA,80,54,7,2,1
76900,E00016814,E00016814,Output Areas and Small Areas,OASA,65,53,8,3,0
76901,E00016815,E00016815,Output Areas and Small Areas,OASA,54,43,9,2,1
76902,E00016816,E00016816,Output Areas and Small Areas,OASA,58,40,6,0,0
76903,E00016817,E00016817,Output Areas and Small Areas,OASA,55,44,12,2,2
76904,E00016818,E00016818,Output Areas and Small Areas,OASA,67,45,15,3,0
76905,E00016819,E00016819,Output Areas and Small Areas,OASA,52,39,16,3,2
76906,E00016820,E00016820,Output Areas and Small Areas,OASA,70,26,9,1,0
76907,E00016821,E00016821,Output Areas and Small Areas,OASA,72,62,23,1,2
76908,E00016822,E00016822,Output Areas and Small Areas,OASA,77,45,5,0,2
76909,E00016823,E00016823,Output Areas and Small Areas,OASA,59,56,7,0,0
76910,E00016824,E00016824,Output Areas and Small Areas,OASA,52,42,7,1,0
76911,E00016825,E00016825,Output Areas and Small Areas,OASA,75,33,5,0,0
76912,E00016826,E00016826,Output Areas and Small Areas,OASA,64,40,7,4,1
76913,E00016827,E00016827,Output Areas and Small Areas,OASA,71,55,7,1,0
76914,E00016828,E00016828,Output Areas and Small Areas,OASA,43,57,12,2,0
76915,E00016829,E00016829,Output Areas and Small Areas,OASA,67,61,6,1,0
76916,E00016830,E00016830,Output Areas and Small Areas,OASA,40,64,29,6,0
76917,E00016831,E00016831,Output Areas and Small Areas,OASA,66,40,5,1,0
76918,E00016832,E00016832,Output Areas and Small Areas,OASA,71,43,9,1,1
76919,E00016833,E00016833,Output Areas and Small Areas,OASA,20,60,34,6,1
76920,E00016834,E00016834,Output Areas and Small Areas,OASA,73,50,14,2,0
76921,E00016835,E00016835,Output Areas and Small Areas,OASA,76,57,16,2,0
76922,E00016836,E00016836,Output Areas and Small Areas,OASA,47,54,18,5,0
76923,E00016837,E00016837,Output Areas and Small Areas,OASA,52,62,11,0,0
76924,E00016838,E00016838,Output Areas and Small Areas,OASA,81,37,10,1,0
76925,E00016839,E00016839,Output Areas and Small Areas,OASA,42,65,8,2,0
76926,E00016840,E00016840,Output Areas and Small Areas,OASA,36,53,29,4,4
76927,E00016841,E00016841,Output Areas and Small Areas,OASA,69,48,10,2,1
76928,E00016842,E00016842,Output Areas and Small Areas,OASA,44,47,6,3,0
76929,E00016843,E00016843,Output Areas and Small Areas,OASA,43,47,15,1,0
76930,E00016844,E00016844,Output Areas and Small Areas,OASA,39,57,11,2,2
76931,E00016845,E00016845,Output Areas and Small Areas,OASA,45,74,11,5,1
76932,E00016846,E00016846,Output Areas and Small Areas,OASA,56,69,13,2,0
76933,E00016847,E00016847,Output Areas and Small Areas,OASA,63,34,7,1,0
76934,E00016848,E00016848,Output Areas and Small Areas,OASA,22,62,10,3,1
76935,E00016849,E00016849,Output Areas and Small Areas,OASA,44,53,5,0,0
76936,E00016850,E00016850,Output Areas and Small Areas,OASA,38,43,10,1,0
76937,E00016851,E00016851,Output Areas and Small Areas,OASA,29,71,27,3,4
76938,E00016852,E00016852,Output Areas and Small Areas,OASA,26,45,13,2,1
76939,E00016853,E00016853,Output Areas and Small Areas,OASA,72,36,4,3,1
76940,E00016854,E00016854,Output Areas and Small Areas,OASA,56,54,10,0,0
76941,E00016855,E00016855,Output Areas and Small Areas,OASA,40,60,10,1,0
76942,E00016856,E00016856,Output Areas and Small Areas,OASA,121,56,8,3,0
76943,E00016857,E00016857,Output Areas and Small Areas,OASA,52,59,12,3,0
76944,E00016858,E00016858,Output Areas and Small Areas,OASA,44,47,7,1,0
76945,E00016859,E00016859,Output Areas and Small Areas,OASA,51,72,18,4,1
76946,E00016860,E00016860,Output Areas and Small Areas,OASA,83,60,10,2,0
76947,E00016861,E00016861,Output Areas and Small Areas,OASA,90,71,16,4,0
76948,E00016862,E00016862,Output Areas and Small Areas,OASA,64,69,6,2,0
76949,E00016863,E00016863,Output Areas and Small Areas,OASA,75,62,6,2,1
76950,E00016864,E00016864,Output Areas and Small Areas,OASA,83,61,10,0,0
76951,E00016865,E00016865,Output Areas and Small Areas,OASA,54,62,18,5,0
76952,E00016866,E00016866,Output Areas and Small Areas,OASA,71,67,9,1,0
76953,E00016867,E00016867,Output Areas and Small Areas,OASA,51,62,16,3,0
76954,E00016868,E00016868,Output Areas and Small Areas,OASA,72,45,11,0,0
76955,E00016869,E00016869,Output Areas and Small Areas,OASA,79,39,5,0,0
76956,E00016870,E00016870,Output Areas and Small Areas,OASA,50,68,19,2,0
76957,E00016871,E00016871,Output Areas and Small Areas,OASA,49,49,20,0,1
76958,E00016872,E00016872,Output Areas and Small Areas,OASA,51,66,21,2,0
76959,E00016873,E00016873,Output Areas and Small Areas,OASA,74,55,3,1,1
76960,E00016874,E00016874,Output Areas and Small Areas,OASA,61,43,11,0,1
76961,E00016875,E00016875,Output Areas and Small Areas,OASA,41,42,9,6,0
76962,E00016876,E00016876,Output Areas and Small Areas,OASA,56,43,7,0,0
76963,E00016877,E00016877,Output Areas and Small Areas,OASA,69,39,3,0,0
76964,E00016878,E00016878,Output Areas and Small Areas,OASA,72,36,7,1,0
76965,E00016879,E00016879,Output Areas and Small Areas,OASA,66,64,32,3,0
76966,E00016880,E00016880,Output Areas and Small Areas,OASA,50,45,16,4,0
76967,E00016881,E00016881,Output Areas and Small Areas,OASA,76,21,6,1,0
76968,E00016883,E00016883,Output Areas and Small Areas,OASA,65,58,15,3,1
76969,E00016884,E00016884,Output Areas and Small Areas,OASA,50,50,26,3,1
76970,E00016885,E00016885,Output Areas and Small Areas,OASA,60,62,11,3,1
76971,E00016886,E00016886,Output Areas and Small Areas,OASA,88,47,13,3,0
