CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Total,White-British,White-Irish,White-Gypsy or Irish Traveller, White-Other White,Mixed-White and Black Caribbean,Mixed-White and Black African,Mixed-White and Asian,Mixed-Other Mixed,Asian-Indian,Asian-Pakistani ,Asian-Bangladeshi,Asian-Chinese,Asian-Other Asian,Black-African,Black-Caribbean,Black-Other Black,Other-Arab ,Other-Any other ethnic group
74047,E00013899,E00013899,Output Areas and Small Areas,OASA,277,159,29,0,25,3,3,4,6,1,1,6,0,3,9,15,9,2,2
74048,E00013900,E00013900,Output Areas and Small Areas,OASA,312,218,9,0,39,4,4,2,5,7,1,3,2,2,2,4,6,1,3
74049,E00013901,E00013901,Output Areas and Small Areas,OASA,256,174,12,1,37,0,1,3,5,3,0,0,0,3,3,4,9,0,1
74050,E00013902,E00013902,Output Areas and Small Areas,OASA,357,256,10,1,38,2,0,5,10,6,0,0,7,6,4,10,1,0,1
74051,E00013903,E00013903,Output Areas and Small Areas,OASA,296,197,9,0,51,0,0,7,7,1,1,0,1,4,5,10,1,1,1
74052,E00013904,E00013904,Output Areas and Small Areas,OASA,262,137,10,0,38,0,0,1,18,7,0,1,3,10,10,7,5,4,11
74053,E00013905,E00013905,Output Areas and Small Areas,OASA,389,246,15,0,57,6,6,10,7,2,0,6,1,3,18,5,6,0,1
74054,E00013906,E00013906,Output Areas and Small Areas,OASA,266,164,6,0,46,8,9,4,0,1,0,2,5,3,5,7,0,5,1
74055,E00013907,E00013907,Output Areas and Small Areas,OASA,557,265,21,1,57,31,6,5,13,9,2,8,6,18,66,26,11,7,5
74056,E00013908,E00013908,Output Areas and Small Areas,OASA,471,257,16,2,69,6,5,4,17,0,0,1,6,18,37,22,5,3,3
74057,E00013909,E00013909,Output Areas and Small Areas,OASA,212,133,1,0,43,1,0,5,5,0,0,0,7,3,9,0,3,1,1
74058,E00013910,E00013910,Output Areas and Small Areas,OASA,263,109,15,0,38,5,3,5,9,0,0,22,0,6,29,5,4,7,6
74059,E00013911,E00013911,Output Areas and Small Areas,OASA,236,92,14,0,18,7,2,2,2,5,4,6,0,4,29,17,15,0,19
74060,E00013912,E00013912,Output Areas and Small Areas,OASA,289,100,12,0,27,8,1,8,12,1,0,25,5,12,26,24,21,0,7
74061,E00013913,E00013913,Output Areas and Small Areas,OASA,266,144,2,0,32,23,0,6,14,7,1,0,2,4,0,7,21,1,2
74062,E00013914,E00013914,Output Areas and Small Areas,OASA,317,140,15,0,38,5,3,4,3,0,7,24,9,10,22,5,7,10,15
74063,E00013915,E00013915,Output Areas and Small Areas,OASA,246,162,9,0,48,1,2,0,6,2,0,5,3,2,1,1,2,1,1
74064,E00013916,E00013916,Output Areas and Small Areas,OASA,319,177,15,0,59,9,0,1,3,5,2,3,6,6,21,5,4,3,0
74065,E00013917,E00013917,Output Areas and Small Areas,OASA,211,99,12,0,42,8,0,3,2,2,0,14,4,3,3,9,3,0,7
74066,E00013918,E00013918,Output Areas and Small Areas,OASA,368,188,12,0,103,5,0,7,7,10,1,1,4,7,6,7,1,3,6
74067,E00013919,E00013919,Output Areas and Small Areas,OASA,225,122,11,0,30,10,1,2,1,1,0,10,2,1,13,8,5,0,8
74068,E00013920,E00013920,Output Areas and Small Areas,OASA,275,184,22,0,36,2,1,2,8,3,1,0,2,2,2,2,2,0,6
74069,E00013921,E00013921,Output Areas and Small Areas,OASA,256,147,15,0,38,1,0,7,6,1,0,0,1,8,2,20,4,0,6
74070,E00013922,E00013922,Output Areas and Small Areas,OASA,300,135,10,0,52,16,1,2,5,0,0,18,8,2,20,22,7,0,2
74071,E00013923,E00013923,Output Areas and Small Areas,OASA,209,119,2,0,37,1,2,2,3,2,0,1,4,3,4,9,7,0,13
74072,E00013924,E00013924,Output Areas and Small Areas,OASA,283,162,6,2,26,10,7,5,6,5,0,1,12,9,10,9,10,0,3
74073,E00013925,E00013925,Output Areas and Small Areas,OASA,219,132,4,0,36,3,1,5,7,4,1,0,1,0,9,5,3,4,4
74074,E00013926,E00013926,Output Areas and Small Areas,OASA,275,142,6,0,78,4,2,5,3,6,1,0,7,9,2,2,4,2,2
74075,E00013927,E00013927,Output Areas and Small Areas,OASA,273,159,10,0,70,1,0,6,3,2,1,0,1,0,1,9,2,2,6
74076,E00013928,E00013928,Output Areas and Small Areas,OASA,270,152,17,0,51,4,0,2,2,2,0,1,9,8,3,4,6,0,9
74077,E00013929,E00013929,Output Areas and Small Areas,OASA,271,187,5,0,35,3,0,6,3,3,1,6,5,1,5,2,0,0,9
74078,E00013930,E00013930,Output Areas and Small Areas,OASA,311,161,3,0,57,9,2,4,4,7,0,2,8,4,16,20,6,3,5
74079,E00013932,E00013932,Output Areas and Small Areas,OASA,382,199,28,0,38,4,1,6,7,11,2,11,6,12,18,20,14,2,3
74080,E00013933,E00013933,Output Areas and Small Areas,OASA,371,138,9,1,64,17,18,1,14,0,0,21,2,9,22,23,6,10,16
74081,E00013934,E00013934,Output Areas and Small Areas,OASA,316,110,15,0,51,7,7,2,16,1,5,9,7,8,13,42,14,5,4
74082,E00013935,E00013935,Output Areas and Small Areas,OASA,258,146,17,0,47,1,2,3,7,5,0,0,9,6,4,2,3,3,3
74083,E00013936,E00013936,Output Areas and Small Areas,OASA,291,157,14,0,55,6,1,2,5,6,0,2,7,4,15,5,1,4,7
74084,E00013938,E00013938,Output Areas and Small Areas,OASA,319,175,16,0,37,6,2,6,4,0,2,22,8,10,13,10,0,0,8
74085,E00013939,E00013939,Output Areas and Small Areas,OASA,304,146,8,0,32,11,2,3,7,2,0,9,9,4,40,20,4,1,6
74086,E00013940,E00013940,Output Areas and Small Areas,OASA,192,137,8,0,34,0,4,2,2,0,0,0,0,4,0,0,0,0,1
74087,E00013941,E00013941,Output Areas and Small Areas,OASA,195,127,8,0,24,3,4,0,2,5,0,0,2,2,3,1,2,0,12
74088,E00013942,E00013942,Output Areas and Small Areas,OASA,251,137,6,0,57,10,3,0,3,1,0,0,3,1,10,5,6,2,7
74089,E00013943,E00013943,Output Areas and Small Areas,OASA,237,133,11,0,36,5,4,0,3,3,1,1,8,5,11,8,0,2,6
74090,E00013944,E00013944,Output Areas and Small Areas,OASA,307,215,12,0,33,6,0,0,4,12,0,0,2,2,10,3,6,1,1
74091,E00013945,E00013945,Output Areas and Small Areas,OASA,157,95,1,0,18,7,0,0,1,2,0,4,0,3,6,9,8,0,3
74092,E00013946,E00013946,Output Areas and Small Areas,OASA,195,96,9,0,9,2,3,2,10,3,0,6,1,6,25,8,12,0,3
74093,E00013947,E00013947,Output Areas and Small Areas,OASA,302,153,16,1,58,4,0,6,9,10,4,0,0,2,16,3,2,8,10
74094,E00013948,E00013948,Output Areas and Small Areas,OASA,281,168,17,0,19,6,0,0,3,0,5,0,9,6,20,13,10,1,4
74095,E00013949,E00013949,Output Areas and Small Areas,OASA,281,179,4,1,65,2,1,2,7,7,0,2,2,1,2,0,1,0,5
74096,E00013950,E00013950,Output Areas and Small Areas,OASA,218,146,8,0,30,3,2,2,4,1,0,0,4,4,2,6,5,1,0
74097,E00013951,E00013951,Output Areas and Small Areas,OASA,231,129,10,0,41,5,2,6,5,4,0,0,5,14,2,1,5,0,2
74098,E00013952,E00013952,Output Areas and Small Areas,OASA,243,150,6,0,25,9,0,5,1,3,0,0,3,5,5,14,6,0,11
74099,E00013953,E00013953,Output Areas and Small Areas,OASA,257,109,9,0,46,7,5,2,2,4,0,4,13,0,13,14,16,4,9
74100,E00013954,E00013954,Output Areas and Small Areas,OASA,301,187,17,0,46,3,0,0,5,5,0,4,0,4,6,5,6,6,7
74101,E00013956,E00013956,Output Areas and Small Areas,OASA,181,96,12,0,33,9,1,0,2,2,0,2,4,3,5,7,2,1,2
74102,E00013957,E00013957,Output Areas and Small Areas,OASA,310,177,9,0,21,5,5,4,9,4,1,11,2,4,32,16,2,3,5
74103,E00013958,E00013958,Output Areas and Small Areas,OASA,221,143,8,0,41,4,1,9,2,2,0,0,7,1,1,0,1,0,1
74104,E00013959,E00013959,Output Areas and Small Areas,OASA,291,171,10,0,28,0,3,10,13,0,1,20,3,9,10,4,1,3,5
74105,E00013960,E00013960,Output Areas and Small Areas,OASA,217,143,9,0,23,0,3,5,3,2,1,0,4,2,7,3,0,0,12
74106,E00013961,E00013961,Output Areas and Small Areas,OASA,381,207,16,0,62,7,8,4,11,2,0,0,4,12,23,12,2,9,2
74107,E00013962,E00013962,Output Areas and Small Areas,OASA,364,176,15,1,47,3,4,10,5,4,1,20,5,15,16,18,5,1,18
74108,E00013963,E00013963,Output Areas and Small Areas,OASA,260,133,8,0,70,1,2,6,9,11,0,6,8,4,0,1,1,0,0
74109,E00013964,E00013964,Output Areas and Small Areas,OASA,237,156,14,1,43,1,0,1,3,3,1,0,4,5,0,0,2,1,2
74110,E00013965,E00013965,Output Areas and Small Areas,OASA,346,237,6,0,57,0,2,14,2,6,0,0,5,7,3,3,2,1,1
74111,E00013966,E00013966,Output Areas and Small Areas,OASA,269,194,3,0,43,0,1,5,4,4,1,0,3,4,4,0,0,1,2
74112,E00013967,E00013967,Output Areas and Small Areas,OASA,223,84,5,0,53,6,1,3,8,4,0,6,7,14,10,13,1,6,2
74113,E00013969,E00013969,Output Areas and Small Areas,OASA,370,140,5,0,64,18,6,3,7,2,0,28,9,8,28,18,18,1,15
74114,E00013970,E00013970,Output Areas and Small Areas,OASA,264,157,7,0,17,10,0,10,3,2,0,4,2,14,16,9,2,1,10
74115,E00013971,E00013971,Output Areas and Small Areas,OASA,257,136,11,0,36,7,6,6,3,5,0,1,7,3,8,7,6,6,9
74116,E00013972,E00013972,Output Areas and Small Areas,OASA,317,150,9,0,48,8,2,14,8,12,0,0,5,16,25,11,0,2,7
74117,E00013973,E00013973,Output Areas and Small Areas,OASA,249,135,13,0,53,1,1,2,7,8,0,6,2,4,13,1,3,0,0
74118,E00013974,E00013974,Output Areas and Small Areas,OASA,232,129,14,0,21,6,3,2,0,5,0,2,0,8,25,4,4,0,9
74119,E00013975,E00013975,Output Areas and Small Areas,OASA,274,154,3,0,43,5,0,6,2,4,1,0,3,5,9,4,12,9,14
74120,E00013977,E00013977,Output Areas and Small Areas,OASA,246,155,13,0,26,5,0,2,2,1,0,0,5,2,6,15,6,0,8
74121,E00013978,E00013978,Output Areas and Small Areas,OASA,249,153,11,0,31,3,7,6,4,6,0,0,4,2,13,4,1,1,3
74122,E00013979,E00013979,Output Areas and Small Areas,OASA,318,137,5,1,56,4,1,2,6,3,0,25,5,6,32,8,14,3,10
74123,E00013980,E00013980,Output Areas and Small Areas,OASA,288,105,10,0,42,5,6,1,11,0,0,8,6,4,43,31,6,0,10
74124,E00013981,E00013981,Output Areas and Small Areas,OASA,209,146,6,0,33,1,0,7,0,3,0,1,0,4,1,2,0,1,4
74125,E00013982,E00013982,Output Areas and Small Areas,OASA,304,171,13,1,41,3,2,4,5,2,2,12,4,4,12,15,2,5,6
74126,E00013983,E00013983,Output Areas and Small Areas,OASA,266,181,6,0,55,3,3,1,1,5,0,0,0,4,1,1,4,0,1
74127,E00013984,E00013984,Output Areas and Small Areas,OASA,252,185,6,1,33,0,0,5,3,1,0,0,4,8,0,0,2,0,4
74128,E00013985,E00013985,Output Areas and Small Areas,OASA,242,137,9,0,32,1,3,2,0,4,0,0,4,8,14,13,3,0,12
74129,E00013986,E00013986,Output Areas and Small Areas,OASA,266,152,13,1,44,5,0,3,2,2,0,0,17,5,12,5,2,0,3
74130,E00013988,E00013988,Output Areas and Small Areas,OASA,298,201,8,0,42,0,1,1,1,0,0,7,2,8,9,14,2,0,2
74131,E00013989,E00013989,Output Areas and Small Areas,OASA,133,55,3,0,15,3,3,1,0,1,0,18,3,0,24,1,0,0,6
74132,E00013990,E00013990,Output Areas and Small Areas,OASA,258,161,8,0,56,1,2,1,3,0,1,0,4,4,4,2,5,2,4
74133,E00013991,E00013991,Output Areas and Small Areas,OASA,411,275,13,1,54,12,3,4,3,9,0,0,3,3,8,6,10,0,7
74134,E00013992,E00013992,Output Areas and Small Areas,OASA,200,108,8,0,30,0,1,3,3,6,0,7,9,3,18,0,0,0,4
74135,E00013993,E00013993,Output Areas and Small Areas,OASA,276,168,15,0,71,2,0,3,1,1,0,0,7,3,1,2,0,2,0
