CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,AB(16-64),C1(16-64),C2(16-64),DE(16-64)
82596,E00022745,E00022745,Output Areas and Small Areas,OASA,129,96,33,23
82597,E00022746,E00022746,Output Areas and Small Areas,OASA,50,66,20,68
82598,E00022747,E00022747,Output Areas and Small Areas,OASA,106,65,44,29
82599,E00022748,E00022748,Output Areas and Small Areas,OASA,69,73,29,45
82600,E00022749,E00022749,Output Areas and Small Areas,OASA,94,62,54,24
82601,E00022750,E00022750,Output Areas and Small Areas,OASA,108,80,53,22
82602,E00022751,E00022751,Output Areas and Small Areas,OASA,77,89,57,33
82603,E00022752,E00022752,Output Areas and Small Areas,OASA,76,74,32,65
82604,E00022753,E00022753,Output Areas and Small Areas,OASA,114,57,15,36
82605,E00022754,E00022754,Output Areas and Small Areas,OASA,101,76,18,33
82606,E00022755,E00022755,Output Areas and Small Areas,OASA,92,64,39,41
82607,E00022756,E00022756,Output Areas and Small Areas,OASA,88,72,41,60
82608,E00022757,E00022757,Output Areas and Small Areas,OASA,85,77,49,38
82609,E00022758,E00022758,Output Areas and Small Areas,OASA,64,40,33,38
82610,E00022759,E00022759,Output Areas and Small Areas,OASA,45,78,43,108
82611,E00022760,E00022760,Output Areas and Small Areas,OASA,58,112,75,88
82612,E00022761,E00022761,Output Areas and Small Areas,OASA,97,74,34,59
82613,E00022762,E00022762,Output Areas and Small Areas,OASA,105,133,51,89
82614,E00022763,E00022763,Output Areas and Small Areas,OASA,59,42,48,40
82615,E00022764,E00022764,Output Areas and Small Areas,OASA,91,55,25,32
82616,E00022765,E00022765,Output Areas and Small Areas,OASA,70,103,48,60
82617,E00022766,E00022766,Output Areas and Small Areas,OASA,35,87,37,59
82618,E00022767,E00022767,Output Areas and Small Areas,OASA,52,56,50,37
82619,E00022768,E00022768,Output Areas and Small Areas,OASA,92,71,61,30
82620,E00022769,E00022769,Output Areas and Small Areas,OASA,53,65,51,34
82621,E00022770,E00022770,Output Areas and Small Areas,OASA,78,60,44,45
82622,E00022771,E00022771,Output Areas and Small Areas,OASA,57,78,40,92
82623,E00022773,E00022773,Output Areas and Small Areas,OASA,100,65,12,28
82624,E00022774,E00022774,Output Areas and Small Areas,OASA,76,85,22,32
82625,E00022775,E00022775,Output Areas and Small Areas,OASA,95,110,62,107
82626,E00022776,E00022776,Output Areas and Small Areas,OASA,55,79,50,70
82627,E00022777,E00022777,Output Areas and Small Areas,OASA,61,81,15,73
82628,E00022778,E00022778,Output Areas and Small Areas,OASA,53,56,38,46
82629,E00022779,E00022779,Output Areas and Small Areas,OASA,77,102,63,111
82630,E00022780,E00022780,Output Areas and Small Areas,OASA,82,82,45,63
82631,E00022781,E00022781,Output Areas and Small Areas,OASA,108,111,63,37
82632,E00022782,E00022782,Output Areas and Small Areas,OASA,57,36,20,52
82633,E00022783,E00022783,Output Areas and Small Areas,OASA,39,52,29,51
82634,E00022784,E00022784,Output Areas and Small Areas,OASA,40,116,36,44
82635,E00022785,E00022785,Output Areas and Small Areas,OASA,73,75,27,25
82636,E00022786,E00022786,Output Areas and Small Areas,OASA,9,23,12,23
82637,E00022787,E00022787,Output Areas and Small Areas,OASA,83,78,58,49
82638,E00022788,E00022788,Output Areas and Small Areas,OASA,61,63,30,35
82639,E00022789,E00022789,Output Areas and Small Areas,OASA,65,91,73,69
82640,E00022790,E00022790,Output Areas and Small Areas,OASA,54,82,46,63
82641,E00022791,E00022791,Output Areas and Small Areas,OASA,44,71,47,78
82642,E00022793,E00022793,Output Areas and Small Areas,OASA,69,105,35,32
82643,E00022794,E00022794,Output Areas and Small Areas,OASA,86,95,69,35
82644,E00022796,E00022796,Output Areas and Small Areas,OASA,84,63,21,22
82645,E00022797,E00022797,Output Areas and Small Areas,OASA,57,71,20,46
82646,E00022798,E00022798,Output Areas and Small Areas,OASA,103,92,27,46
82647,E00022799,E00022799,Output Areas and Small Areas,OASA,53,77,36,46
82648,E00022800,E00022800,Output Areas and Small Areas,OASA,47,56,37,45
82649,E00022801,E00022801,Output Areas and Small Areas,OASA,33,37,33,47
82650,E00022802,E00022802,Output Areas and Small Areas,OASA,38,61,18,38
82651,E00022803,E00022803,Output Areas and Small Areas,OASA,131,79,28,38
82652,E00022804,E00022804,Output Areas and Small Areas,OASA,80,64,12,44
82653,E00022805,E00022805,Output Areas and Small Areas,OASA,91,62,34,57
82654,E00022806,E00022806,Output Areas and Small Areas,OASA,34,60,42,71
82655,E00022807,E00022807,Output Areas and Small Areas,OASA,67,57,33,43
82656,E00022808,E00022808,Output Areas and Small Areas,OASA,79,96,66,78
82657,E00022809,E00022809,Output Areas and Small Areas,OASA,54,69,18,57
82658,E00022810,E00022810,Output Areas and Small Areas,OASA,77,63,34,56
82659,E00022811,E00022811,Output Areas and Small Areas,OASA,56,124,49,64
82660,E00022812,E00022812,Output Areas and Small Areas,OASA,30,106,65,91
82661,E00022813,E00022813,Output Areas and Small Areas,OASA,178,92,30,41
82662,E00022814,E00022814,Output Areas and Small Areas,OASA,124,91,27,19
82663,E00022815,E00022815,Output Areas and Small Areas,OASA,44,64,49,94
82664,E00022816,E00022816,Output Areas and Small Areas,OASA,38,42,36,38
82665,E00022817,E00022817,Output Areas and Small Areas,OASA,70,52,25,67
82666,E00022818,E00022818,Output Areas and Small Areas,OASA,27,74,40,62
82667,E00022819,E00022819,Output Areas and Small Areas,OASA,177,110,6,14
82668,E00022820,E00022820,Output Areas and Small Areas,OASA,29,45,11,36
82669,E00022821,E00022821,Output Areas and Small Areas,OASA,122,118,66,86
82670,E00022822,E00022822,Output Areas and Small Areas,OASA,35,69,27,63
82671,E00022823,E00022823,Output Areas and Small Areas,OASA,30,82,29,97
82672,E00022824,E00022824,Output Areas and Small Areas,OASA,21,41,36,105
82673,E00022825,E00022825,Output Areas and Small Areas,OASA,75,92,28,58
82674,E00022826,E00022826,Output Areas and Small Areas,OASA,11,62,42,94
82675,E00022827,E00022827,Output Areas and Small Areas,OASA,25,72,40,90
82676,E00022828,E00022828,Output Areas and Small Areas,OASA,106,80,63,49
82677,E00022829,E00022829,Output Areas and Small Areas,OASA,68,63,16,19
82678,E00022830,E00022830,Output Areas and Small Areas,OASA,48,83,49,81
82679,E00022831,E00022831,Output Areas and Small Areas,OASA,23,53,31,55
82680,E00022832,E00022832,Output Areas and Small Areas,OASA,129,101,32,9
82681,E00022833,E00022833,Output Areas and Small Areas,OASA,46,74,51,84
82682,E00022834,E00022834,Output Areas and Small Areas,OASA,38,83,36,98
82683,E00022835,E00022835,Output Areas and Small Areas,OASA,57,71,17,62
82684,E00022836,E00022836,Output Areas and Small Areas,OASA,58,77,44,92
82685,E00022838,E00022838,Output Areas and Small Areas,OASA,35,65,74,68
82686,E00022839,E00022839,Output Areas and Small Areas,OASA,62,90,62,81
82687,E00022840,E00022840,Output Areas and Small Areas,OASA,54,84,29,40
82688,E00022841,E00022841,Output Areas and Small Areas,OASA,26,38,17,60
82689,E00022842,E00022842,Output Areas and Small Areas,OASA,126,117,44,44
82690,E00022843,E00022843,Output Areas and Small Areas,OASA,52,63,74,87
82691,E00022844,E00022844,Output Areas and Small Areas,OASA,21,41,28,80
82692,E00022845,E00022845,Output Areas and Small Areas,OASA,85,85,12,28
82693,E00022846,E00022846,Output Areas and Small Areas,OASA,12,33,36,67
82694,E00022847,E00022847,Output Areas and Small Areas,OASA,17,49,47,53
82695,E00022848,E00022848,Output Areas and Small Areas,OASA,36,72,39,77
82696,E00022849,E00022849,Output Areas and Small Areas,OASA,56,109,49,104
82697,E00022850,E00022850,Output Areas and Small Areas,OASA,92,39,8,20
82698,E00022851,E00022851,Output Areas and Small Areas,OASA,50,62,31,49
82699,E00022852,E00022852,Output Areas and Small Areas,OASA,40,30,34,69
82700,E00022853,E00022853,Output Areas and Small Areas,OASA,102,121,35,36
82701,E00022854,E00022854,Output Areas and Small Areas,OASA,84,74,19,35
82702,E00022855,E00022855,Output Areas and Small Areas,OASA,20,61,78,69
82703,E00022856,E00022856,Output Areas and Small Areas,OASA,59,55,12,41
82704,E00022857,E00022857,Output Areas and Small Areas,OASA,182,96,33,33
82705,E00022858,E00022858,Output Areas and Small Areas,OASA,102,85,29,23
82706,E00022861,E00022861,Output Areas and Small Areas,OASA,70,33,15,3
82707,E00022862,E00022862,Output Areas and Small Areas,OASA,147,60,14,26
82708,E00022863,E00022863,Output Areas and Small Areas,OASA,130,83,5,21
82709,E00022864,E00022864,Output Areas and Small Areas,OASA,136,71,10,20
82710,E00022865,E00022865,Output Areas and Small Areas,OASA,163,65,18,15
82711,E00022866,E00022866,Output Areas and Small Areas,OASA,74,48,19,23
82712,E00022867,E00022867,Output Areas and Small Areas,OASA,156,50,15,10
82713,E00022868,E00022868,Output Areas and Small Areas,OASA,184,60,13,14
82714,E00022869,E00022869,Output Areas and Small Areas,OASA,81,58,12,18
82715,E00022871,E00022871,Output Areas and Small Areas,OASA,186,90,19,21
82716,E00022872,E00022872,Output Areas and Small Areas,OASA,136,82,21,16
82717,E00022873,E00022873,Output Areas and Small Areas,OASA,123,20,0,16
82718,E00022874,E00022874,Output Areas and Small Areas,OASA,82,52,3,10
82719,E00022875,E00022875,Output Areas and Small Areas,OASA,180,85,10,17
82720,E00022876,E00022876,Output Areas and Small Areas,OASA,94,64,3,14
82721,E00022877,E00022877,Output Areas and Small Areas,OASA,24,43,52,83
82722,E00022878,E00022878,Output Areas and Small Areas,OASA,104,62,2,4
82723,E00022879,E00022879,Output Areas and Small Areas,OASA,98,66,27,14
82724,E00022880,E00022880,Output Areas and Small Areas,OASA,109,57,10,17
82725,E00022881,E00022881,Output Areas and Small Areas,OASA,146,67,10,10
82726,E00022882,E00022882,Output Areas and Small Areas,OASA,111,64,16,11
82727,E00022884,E00022884,Output Areas and Small Areas,OASA,79,61,6,22
82728,E00022885,E00022885,Output Areas and Small Areas,OASA,99,70,24,17
82729,E00022886,E00022886,Output Areas and Small Areas,OASA,120,70,21,25
82730,E00022887,E00022887,Output Areas and Small Areas,OASA,136,34,16,18
82731,E00022888,E00022888,Output Areas and Small Areas,OASA,101,78,7,9
82732,E00022889,E00022889,Output Areas and Small Areas,OASA,102,45,11,3
82733,E00022890,E00022890,Output Areas and Small Areas,OASA,103,89,46,30
82734,E00022891,E00022891,Output Areas and Small Areas,OASA,101,35,9,17
82735,E00022892,E00022892,Output Areas and Small Areas,OASA,88,54,42,28
82736,E00022893,E00022893,Output Areas and Small Areas,OASA,135,61,11,33
82737,E00022894,E00022894,Output Areas and Small Areas,OASA,120,141,17,59
82738,E00022895,E00022895,Output Areas and Small Areas,OASA,71,75,3,11
82739,E00022896,E00022896,Output Areas and Small Areas,OASA,105,110,40,34
82740,E00022897,E00022897,Output Areas and Small Areas,OASA,49,50,14,20
82741,E00022898,E00022898,Output Areas and Small Areas,OASA,169,97,22,21
82742,E00022899,E00022899,Output Areas and Small Areas,OASA,6,2,2,3
82743,E00022900,E00022900,Output Areas and Small Areas,OASA,118,39,4,3
82744,E00022901,E00022901,Output Areas and Small Areas,OASA,113,58,12,18
82745,E00022902,E00022902,Output Areas and Small Areas,OASA,16,41,11,65
82746,E00022903,E00022903,Output Areas and Small Areas,OASA,97,45,15,14
82747,E00022904,E00022904,Output Areas and Small Areas,OASA,118,45,10,12
82748,E00022905,E00022905,Output Areas and Small Areas,OASA,168,53,3,20
82749,E00022906,E00022906,Output Areas and Small Areas,OASA,86,31,10,13
82750,E00022907,E00022907,Output Areas and Small Areas,OASA,111,60,7,12
82751,E00022908,E00022908,Output Areas and Small Areas,OASA,131,34,7,11
82752,E00022909,E00022909,Output Areas and Small Areas,OASA,114,57,5,5
82753,E00022910,E00022910,Output Areas and Small Areas,OASA,201,100,27,10
82754,E00022911,E00022911,Output Areas and Small Areas,OASA,128,74,29,40
82755,E00022912,E00022912,Output Areas and Small Areas,OASA,89,65,15,41
82756,E00022914,E00022914,Output Areas and Small Areas,OASA,242,124,35,26
82757,E00022915,E00022915,Output Areas and Small Areas,OASA,126,47,18,17
82758,E00022916,E00022916,Output Areas and Small Areas,OASA,193,58,13,10
82759,E00022917,E00022917,Output Areas and Small Areas,OASA,127,54,11,25
82760,E00022918,E00022918,Output Areas and Small Areas,OASA,43,86,44,60
82761,E00022919,E00022919,Output Areas and Small Areas,OASA,181,55,13,23
82762,E00022920,E00022920,Output Areas and Small Areas,OASA,157,38,10,5
82763,E00022921,E00022921,Output Areas and Small Areas,OASA,143,37,9,13
82764,E00022922,E00022922,Output Areas and Small Areas,OASA,161,85,15,18
82765,E00022923,E00022923,Output Areas and Small Areas,OASA,128,74,13,14
82766,E00022924,E00022924,Output Areas and Small Areas,OASA,179,107,11,6
82767,E00022925,E00022925,Output Areas and Small Areas,OASA,140,34,8,10
82768,E00022926,E00022926,Output Areas and Small Areas,OASA,129,66,24,28
82769,E00022927,E00022927,Output Areas and Small Areas,OASA,156,73,11,22
82770,E00022928,E00022928,Output Areas and Small Areas,OASA,209,68,9,19
82771,E00022929,E00022929,Output Areas and Small Areas,OASA,146,58,4,17
82772,E00022930,E00022930,Output Areas and Small Areas,OASA,145,45,13,11
82773,E00022931,E00022931,Output Areas and Small Areas,OASA,193,63,2,13
82774,E00022932,E00022932,Output Areas and Small Areas,OASA,174,62,12,5
82775,E00022933,E00022933,Output Areas and Small Areas,OASA,161,85,18,8
82776,E00022934,E00022934,Output Areas and Small Areas,OASA,168,55,9,9
82777,E00022935,E00022935,Output Areas and Small Areas,OASA,108,43,9,8
82778,E00022936,E00022936,Output Areas and Small Areas,OASA,172,57,19,9
82779,E00022937,E00022937,Output Areas and Small Areas,OASA,158,58,12,16
82780,E00022938,E00022938,Output Areas and Small Areas,OASA,181,73,14,12
82781,E00022939,E00022939,Output Areas and Small Areas,OASA,146,55,9,22
82782,E00022940,E00022940,Output Areas and Small Areas,OASA,106,62,9,7
82783,E00022941,E00022941,Output Areas and Small Areas,OASA,179,52,12,1
82784,E00022942,E00022942,Output Areas and Small Areas,OASA,168,73,21,23
82785,E00022943,E00022943,Output Areas and Small Areas,OASA,112,64,25,9
82786,E00022944,E00022944,Output Areas and Small Areas,OASA,157,62,9,9
82787,E00022945,E00022945,Output Areas and Small Areas,OASA,105,52,13,27
82788,E00022946,E00022946,Output Areas and Small Areas,OASA,147,53,12,28
82789,E00022947,E00022947,Output Areas and Small Areas,OASA,106,57,22,14
82790,E00022948,E00022948,Output Areas and Small Areas,OASA,128,69,7,31
82791,E00022949,E00022949,Output Areas and Small Areas,OASA,152,62,9,20
82792,E00022950,E00022950,Output Areas and Small Areas,OASA,197,73,16,6
82793,E00022951,E00022951,Output Areas and Small Areas,OASA,199,54,11,6
82794,E00022952,E00022952,Output Areas and Small Areas,OASA,114,46,7,10
82795,E00022953,E00022953,Output Areas and Small Areas,OASA,34,69,66,87
82796,E00022954,E00022954,Output Areas and Small Areas,OASA,17,45,55,72
82797,E00022955,E00022955,Output Areas and Small Areas,OASA,56,54,38,86
82798,E00022956,E00022956,Output Areas and Small Areas,OASA,95,91,29,33
82799,E00022957,E00022957,Output Areas and Small Areas,OASA,21,72,61,107
82800,E00022958,E00022958,Output Areas and Small Areas,OASA,75,73,27,50
82801,E00022959,E00022959,Output Areas and Small Areas,OASA,39,75,51,106
82802,E00022960,E00022960,Output Areas and Small Areas,OASA,150,73,20,15
82803,E00022961,E00022961,Output Areas and Small Areas,OASA,54,55,43,55
82804,E00022962,E00022962,Output Areas and Small Areas,OASA,97,57,25,25
82805,E00022963,E00022963,Output Areas and Small Areas,OASA,108,63,7,16
82806,E00022964,E00022964,Output Areas and Small Areas,OASA,104,90,22,37
82807,E00022965,E00022965,Output Areas and Small Areas,OASA,119,81,17,20
82808,E00022966,E00022966,Output Areas and Small Areas,OASA,81,104,38,79
82809,E00022967,E00022967,Output Areas and Small Areas,OASA,128,72,10,19
82810,E00022968,E00022968,Output Areas and Small Areas,OASA,131,69,17,34
82811,E00022969,E00022969,Output Areas and Small Areas,OASA,116,62,18,18
82812,E00022970,E00022970,Output Areas and Small Areas,OASA,99,88,19,30
82813,E00022972,E00022972,Output Areas and Small Areas,OASA,25,80,33,62
82814,E00022974,E00022974,Output Areas and Small Areas,OASA,133,121,25,23
82815,E00022975,E00022975,Output Areas and Small Areas,OASA,88,80,27,24
82816,E00022976,E00022976,Output Areas and Small Areas,OASA,28,93,66,115
82817,E00022977,E00022977,Output Areas and Small Areas,OASA,120,62,5,8
82818,E00022978,E00022978,Output Areas and Small Areas,OASA,119,59,9,14
82819,E00022979,E00022979,Output Areas and Small Areas,OASA,53,38,24,23
82820,E00022980,E00022980,Output Areas and Small Areas,OASA,27,58,29,113
82821,E00022981,E00022981,Output Areas and Small Areas,OASA,40,64,22,53
82822,E00022982,E00022982,Output Areas and Small Areas,OASA,26,74,58,56
82823,E00022983,E00022983,Output Areas and Small Areas,OASA,138,75,7,10
82824,E00022984,E00022984,Output Areas and Small Areas,OASA,130,63,18,7
82825,E00022985,E00022985,Output Areas and Small Areas,OASA,15,35,33,109
82826,E00022987,E00022987,Output Areas and Small Areas,OASA,110,73,9,11
82827,E00022988,E00022988,Output Areas and Small Areas,OASA,11,44,35,98
82828,E00022989,E00022989,Output Areas and Small Areas,OASA,17,31,25,41
82829,E00022990,E00022990,Output Areas and Small Areas,OASA,22,48,26,92
82830,E00022991,E00022991,Output Areas and Small Areas,OASA,17,50,24,83
82831,E00022992,E00022992,Output Areas and Small Areas,OASA,180,116,19,17
82832,E00022993,E00022993,Output Areas and Small Areas,OASA,24,46,33,92
82833,E00022994,E00022994,Output Areas and Small Areas,OASA,38,96,67,31
82834,E00022995,E00022995,Output Areas and Small Areas,OASA,111,71,19,11
82835,E00022996,E00022996,Output Areas and Small Areas,OASA,21,61,21,62
82836,E00022997,E00022997,Output Areas and Small Areas,OASA,19,45,65,110
82837,E00022998,E00022998,Output Areas and Small Areas,OASA,109,67,3,8
82838,E00022999,E00022999,Output Areas and Small Areas,OASA,85,55,6,10
82839,E00023000,E00023000,Output Areas and Small Areas,OASA,52,76,51,109
82840,E00023001,E00023001,Output Areas and Small Areas,OASA,36,87,82,90
82841,E00023002,E00023002,Output Areas and Small Areas,OASA,28,70,27,45
82842,E00023003,E00023003,Output Areas and Small Areas,OASA,114,43,13,18
82843,E00023004,E00023004,Output Areas and Small Areas,OASA,11,47,35,92
82844,E00023005,E00023005,Output Areas and Small Areas,OASA,72,169,65,113
82845,E00023007,E00023007,Output Areas and Small Areas,OASA,115,81,7,25
82846,E00023008,E00023008,Output Areas and Small Areas,OASA,42,77,57,83
82847,E00023009,E00023009,Output Areas and Small Areas,OASA,17,76,40,103
82848,E00023010,E00023010,Output Areas and Small Areas,OASA,14,91,55,83
82849,E00023011,E00023011,Output Areas and Small Areas,OASA,149,115,17,20
82850,E00023013,E00023013,Output Areas and Small Areas,OASA,87,63,20,37
82851,E00023014,E00023014,Output Areas and Small Areas,OASA,37,96,50,68
82852,E00023015,E00023015,Output Areas and Small Areas,OASA,20,107,63,113
82853,E00023016,E00023016,Output Areas and Small Areas,OASA,36,52,28,59
82854,E00023017,E00023017,Output Areas and Small Areas,OASA,99,59,16,26
82855,E00023018,E00023018,Output Areas and Small Areas,OASA,27,131,77,103
82856,E00023019,E00023019,Output Areas and Small Areas,OASA,31,128,54,115
82857,E00023020,E00023020,Output Areas and Small Areas,OASA,25,78,34,84
82858,E00023021,E00023021,Output Areas and Small Areas,OASA,25,44,54,58
82859,E00023022,E00023022,Output Areas and Small Areas,OASA,29,44,24,69
82860,E00023023,E00023023,Output Areas and Small Areas,OASA,43,83,50,82
82861,E00023024,E00023024,Output Areas and Small Areas,OASA,20,75,55,52
82862,E00023025,E00023025,Output Areas and Small Areas,OASA,30,95,63,97
82863,E00023026,E00023026,Output Areas and Small Areas,OASA,27,56,43,84
82864,E00023027,E00023027,Output Areas and Small Areas,OASA,43,43,15,48
82865,E00023028,E00023028,Output Areas and Small Areas,OASA,14,84,69,57
82866,E00023029,E00023029,Output Areas and Small Areas,OASA,27,80,39,45
82867,E00023030,E00023030,Output Areas and Small Areas,OASA,76,91,25,21
82868,E00023031,E00023031,Output Areas and Small Areas,OASA,25,70,81,80
82869,E00023032,E00023032,Output Areas and Small Areas,OASA,49,55,26,34
82870,E00023033,E00023033,Output Areas and Small Areas,OASA,26,71,54,108
82871,E00023034,E00023034,Output Areas and Small Areas,OASA,22,47,33,50
82872,E00023035,E00023035,Output Areas and Small Areas,OASA,42,53,23,61
82873,E00023036,E00023036,Output Areas and Small Areas,OASA,57,29,59,80
82874,E00023037,E00023037,Output Areas and Small Areas,OASA,23,74,57,69
82875,E00023038,E00023038,Output Areas and Small Areas,OASA,28,70,45,94
82876,E00023039,E00023039,Output Areas and Small Areas,OASA,32,57,62,73
82877,E00023040,E00023040,Output Areas and Small Areas,OASA,30,49,50,103
82878,E00023041,E00023041,Output Areas and Small Areas,OASA,19,162,61,71
82879,E00023042,E00023042,Output Areas and Small Areas,OASA,15,114,74,84
82880,E00023043,E00023043,Output Areas and Small Areas,OASA,29,49,35,67
82881,E00023044,E00023044,Output Areas and Small Areas,OASA,87,58,17,22
82882,E00023045,E00023045,Output Areas and Small Areas,OASA,145,88,31,28
82883,E00023046,E00023046,Output Areas and Small Areas,OASA,39,54,32,57
82884,E00023047,E00023047,Output Areas and Small Areas,OASA,79,64,9,6
82885,E00023048,E00023048,Output Areas and Small Areas,OASA,87,58,14,12
82886,E00023052,E00023052,Output Areas and Small Areas,OASA,118,60,15,4
82887,E00023053,E00023053,Output Areas and Small Areas,OASA,106,64,41,14
82888,E00023054,E00023054,Output Areas and Small Areas,OASA,94,74,27,11
82889,E00023055,E00023055,Output Areas and Small Areas,OASA,142,68,12,13
82890,E00023056,E00023056,Output Areas and Small Areas,OASA,37,71,27,52
82891,E00023057,E00023057,Output Areas and Small Areas,OASA,117,85,32,42
82892,E00023058,E00023058,Output Areas and Small Areas,OASA,20,100,40,98
82893,E00023059,E00023059,Output Areas and Small Areas,OASA,120,69,12,4
82894,E00023060,E00023060,Output Areas and Small Areas,OASA,91,73,26,41
82895,E00023061,E00023061,Output Areas and Small Areas,OASA,71,93,24,53
82896,E00023062,E00023062,Output Areas and Small Areas,OASA,31,61,41,54
82897,E00023063,E00023063,Output Areas and Small Areas,OASA,90,69,16,22
82898,E00023064,E00023064,Output Areas and Small Areas,OASA,22,74,51,84
82899,E00023065,E00023065,Output Areas and Small Areas,OASA,59,106,46,69
82900,E00023066,E00023066,Output Areas and Small Areas,OASA,101,130,42,51
82901,E00023067,E00023067,Output Areas and Small Areas,OASA,105,101,45,41
82902,E00023068,E00023068,Output Areas and Small Areas,OASA,48,103,36,58
82903,E00023069,E00023069,Output Areas and Small Areas,OASA,39,87,43,95
82904,E00023070,E00023070,Output Areas and Small Areas,OASA,34,63,28,74
82905,E00023071,E00023071,Output Areas and Small Areas,OASA,65,106,56,70
82906,E00023072,E00023072,Output Areas and Small Areas,OASA,70,71,10,40
82907,E00023073,E00023073,Output Areas and Small Areas,OASA,92,71,20,29
82908,E00023074,E00023074,Output Areas and Small Areas,OASA,145,99,8,27
82909,E00023075,E00023075,Output Areas and Small Areas,OASA,95,55,6,7
82910,E00023076,E00023076,Output Areas and Small Areas,OASA,121,60,15,5
82911,E00023077,E00023077,Output Areas and Small Areas,OASA,113,84,9,11
82912,E00023078,E00023078,Output Areas and Small Areas,OASA,125,90,9,13
82913,E00023079,E00023079,Output Areas and Small Areas,OASA,90,64,25,29
82914,E00023080,E00023080,Output Areas and Small Areas,OASA,69,105,21,22
82915,E00023081,E00023081,Output Areas and Small Areas,OASA,37,73,32,33
82916,E00023082,E00023082,Output Areas and Small Areas,OASA,86,114,38,39
82917,E00023083,E00023083,Output Areas and Small Areas,OASA,77,59,33,30
82918,E00023084,E00023084,Output Areas and Small Areas,OASA,89,94,22,24
82919,E00023085,E00023085,Output Areas and Small Areas,OASA,32,63,33,54
82920,E00023086,E00023086,Output Areas and Small Areas,OASA,67,58,13,43
82921,E00023087,E00023087,Output Areas and Small Areas,OASA,42,62,24,69
82922,E00023088,E00023088,Output Areas and Small Areas,OASA,44,86,45,44
82923,E00023089,E00023089,Output Areas and Small Areas,OASA,102,83,37,29
82924,E00023091,E00023091,Output Areas and Small Areas,OASA,84,96,17,11
82925,E00023092,E00023092,Output Areas and Small Areas,OASA,45,73,23,59
82926,E00023093,E00023093,Output Areas and Small Areas,OASA,55,66,45,49
82927,E00023094,E00023094,Output Areas and Small Areas,OASA,160,77,20,18
82928,E00023095,E00023095,Output Areas and Small Areas,OASA,216,92,8,11
82929,E00023096,E00023096,Output Areas and Small Areas,OASA,251,76,19,52
82930,E00023097,E00023097,Output Areas and Small Areas,OASA,136,42,16,21
82931,E00023098,E00023098,Output Areas and Small Areas,OASA,130,62,9,16
82932,E00023099,E00023099,Output Areas and Small Areas,OASA,128,74,12,6
82933,E00023100,E00023100,Output Areas and Small Areas,OASA,203,58,9,14
82934,E00023101,E00023101,Output Areas and Small Areas,OASA,194,80,13,17
82935,E00023102,E00023102,Output Areas and Small Areas,OASA,119,53,12,8
82936,E00023103,E00023103,Output Areas and Small Areas,OASA,122,47,18,10
82937,E00023104,E00023104,Output Areas and Small Areas,OASA,161,52,20,22
82938,E00023105,E00023105,Output Areas and Small Areas,OASA,133,86,8,9
82939,E00023106,E00023106,Output Areas and Small Areas,OASA,162,73,7,18
82940,E00023107,E00023107,Output Areas and Small Areas,OASA,118,69,15,7
82941,E00023108,E00023108,Output Areas and Small Areas,OASA,133,60,12,8
82942,E00023109,E00023109,Output Areas and Small Areas,OASA,127,94,10,5
82943,E00023110,E00023110,Output Areas and Small Areas,OASA,135,85,2,14
82944,E00023111,E00023111,Output Areas and Small Areas,OASA,161,89,15,16
82945,E00023112,E00023112,Output Areas and Small Areas,OASA,88,82,17,27
82946,E00023113,E00023113,Output Areas and Small Areas,OASA,78,72,50,35
82947,E00023114,E00023114,Output Areas and Small Areas,OASA,52,83,22,26
82948,E00023115,E00023115,Output Areas and Small Areas,OASA,69,59,27,44
82949,E00023116,E00023116,Output Areas and Small Areas,OASA,80,65,19,27
82950,E00023117,E00023117,Output Areas and Small Areas,OASA,61,54,40,47
82951,E00023118,E00023118,Output Areas and Small Areas,OASA,38,65,45,68
82952,E00023119,E00023119,Output Areas and Small Areas,OASA,86,55,14,35
82953,E00023120,E00023120,Output Areas and Small Areas,OASA,63,67,34,39
82954,E00023121,E00023121,Output Areas and Small Areas,OASA,71,52,31,25
82955,E00023122,E00023122,Output Areas and Small Areas,OASA,129,80,21,26
82956,E00023123,E00023123,Output Areas and Small Areas,OASA,91,65,20,26
82957,E00023124,E00023124,Output Areas and Small Areas,OASA,67,65,28,46
82958,E00023125,E00023125,Output Areas and Small Areas,OASA,136,51,14,20
82959,E00023126,E00023126,Output Areas and Small Areas,OASA,145,79,15,27
82960,E00023127,E00023127,Output Areas and Small Areas,OASA,53,106,43,50
82961,E00023128,E00023128,Output Areas and Small Areas,OASA,131,58,18,23
82962,E00023129,E00023129,Output Areas and Small Areas,OASA,188,104,21,38
82963,E00023130,E00023130,Output Areas and Small Areas,OASA,72,84,37,28
82964,E00023131,E00023131,Output Areas and Small Areas,OASA,160,89,33,30
82965,E00023132,E00023132,Output Areas and Small Areas,OASA,132,78,5,12
82966,E00023133,E00023133,Output Areas and Small Areas,OASA,157,85,9,14
82967,E00023134,E00023134,Output Areas and Small Areas,OASA,77,73,37,23
82968,E00023135,E00023135,Output Areas and Small Areas,OASA,202,139,11,22
82969,E00023136,E00023136,Output Areas and Small Areas,OASA,148,85,11,19
82970,E00023137,E00023137,Output Areas and Small Areas,OASA,122,52,16,20
82971,E00023138,E00023138,Output Areas and Small Areas,OASA,120,73,7,17
